"Matrix","Nrow","Ncol","IBRDepth","IBRSpkSep","IBRLisSep"
"0000100010001000101010110",5,5,3,TRUE,TRUE
"0000100010001000101010111",5,5,3,TRUE,TRUE
"0000100010001000101011000",5,5,4,TRUE,TRUE
"0000100010001000101011001",5,5,3,TRUE,TRUE
"0000100010001000101011010",5,5,3,TRUE,TRUE
"0000100010001000101011011",5,5,3,TRUE,TRUE
"0000100010001000101011100",5,5,3,TRUE,TRUE
"0000100010001000101011101",5,5,3,TRUE,TRUE
"0000100010001000101011110",5,5,3,TRUE,TRUE
"0000100010001000101011111",5,5,3,TRUE,TRUE
"0000100010001000101110000",5,5,3,TRUE,TRUE
"0000100010001000101110001",5,5,3,TRUE,TRUE
"0000100010001000101110010",5,5,3,TRUE,TRUE
"0000100010001000101110011",5,5,3,TRUE,TRUE
"0000100010001000101110100",5,5,3,TRUE,TRUE
"0000100010001000101110101",5,5,3,TRUE,TRUE
"0000100010001000101110110",5,5,3,TRUE,TRUE
"0000100010001000101110111",5,5,3,TRUE,TRUE
"0000100010001000101111000",5,5,3,FALSE,TRUE
"0000100010001000101111001",5,5,4,TRUE,TRUE
"0000100010001000101111010",5,5,4,TRUE,TRUE
"0000100010001000101111011",5,5,3,TRUE,TRUE
"0000100010001000101111100",5,5,4,TRUE,TRUE
"0000100010001000101111101",5,5,3,TRUE,TRUE
"0000100010001000101111110",5,5,3,TRUE,TRUE
"0000100010001000101111111",5,5,3,TRUE,TRUE
"0000100010001000110010000",5,5,3,TRUE,TRUE
"0000100010001000110010001",5,5,3,TRUE,TRUE
"0000100010001000110010010",5,5,3,TRUE,TRUE
"0000100010001000110010011",5,5,3,TRUE,TRUE
"0000100010001000110010100",5,5,3,TRUE,TRUE
"0000100010001000110010101",5,5,3,TRUE,TRUE
"0000100010001000110010110",5,5,3,TRUE,TRUE
"0000100010001000110010111",5,5,3,TRUE,TRUE
"0000100010001000110011000",5,5,4,TRUE,TRUE
"0000100010001000110011001",5,5,3,TRUE,TRUE
"0000100010001000110011010",5,5,3,TRUE,TRUE
"0000100010001000110011011",5,5,3,TRUE,TRUE
"0000100010001000110011100",5,5,3,TRUE,TRUE
"0000100010001000110011101",5,5,3,TRUE,TRUE
"0000100010001000110011110",5,5,3,TRUE,TRUE
"0000100010001000110011111",5,5,3,TRUE,TRUE
"0000100010001000110110000",5,5,3,TRUE,TRUE
"0000100010001000110110001",5,5,3,TRUE,TRUE
"0000100010001000110110010",5,5,3,TRUE,TRUE
"0000100010001000110110011",5,5,3,TRUE,TRUE
"0000100010001000110110100",5,5,3,TRUE,TRUE
"0000100010001000110110101",5,5,3,TRUE,TRUE
"0000100010001000110110110",5,5,3,TRUE,TRUE
"0000100010001000110110111",5,5,3,TRUE,TRUE
"0000100010001000110111000",5,5,3,FALSE,TRUE
"0000100010001000110111001",5,5,4,TRUE,TRUE
"0000100010001000110111010",5,5,4,TRUE,TRUE
"0000100010001000110111011",5,5,3,TRUE,TRUE
"0000100010001000110111100",5,5,4,TRUE,TRUE
"0000100010001000110111101",5,5,3,TRUE,TRUE
"0000100010001000110111110",5,5,3,TRUE,TRUE
"0000100010001000110111111",5,5,3,TRUE,TRUE
"0000100010001000111010000",5,5,3,TRUE,TRUE
"0000100010001000111010001",5,5,3,TRUE,TRUE
"0000100010001000111010010",5,5,3,TRUE,TRUE
"0000100010001000111010011",5,5,3,TRUE,TRUE
"0000100010001000111010100",5,5,3,TRUE,TRUE
"0000100010001000111010101",5,5,3,TRUE,TRUE
"0000100010001000111010110",5,5,3,TRUE,TRUE
"0000100010001000111010111",5,5,3,TRUE,TRUE
"0000100010001000111011000",5,5,3,FALSE,TRUE
"0000100010001000111011001",5,5,4,TRUE,TRUE
"0000100010001000111011010",5,5,4,TRUE,TRUE
"0000100010001000111011011",5,5,3,TRUE,TRUE
"0000100010001000111011100",5,5,4,TRUE,TRUE
"0000100010001000111011101",5,5,3,TRUE,TRUE
"0000100010001000111011110",5,5,3,TRUE,TRUE
"0000100010001000111011111",5,5,3,TRUE,TRUE
"0000100010001000111110000",5,5,3,TRUE,TRUE
"0000100010001000111110001",5,5,3,TRUE,TRUE
"0000100010001000111110010",5,5,3,TRUE,TRUE
"0000100010001000111110011",5,5,3,TRUE,TRUE
"0000100010001000111110100",5,5,3,TRUE,TRUE
"0000100010001000111110101",5,5,3,TRUE,TRUE
"0000100010001000111110110",5,5,3,TRUE,TRUE
"0000100010001000111110111",5,5,3,TRUE,TRUE
"0000100010001000111111000",5,5,3,FALSE,TRUE
"0000100010001000111111001",5,5,3,FALSE,TRUE
"0000100010001000111111010",5,5,3,FALSE,TRUE
"0000100010001000111111011",5,5,4,TRUE,TRUE
"0000100010001000111111100",5,5,3,FALSE,TRUE
"0000100010001000111111101",5,5,4,TRUE,TRUE
"0000100010001000111111110",5,5,4,TRUE,TRUE
"0000100010001000111111111",5,5,3,TRUE,TRUE
"0000100010001001100011000",5,5,2,FALSE,FALSE
"0000100010001001100011001",5,5,3,FALSE,TRUE
"0000100010001001100011010",5,5,3,FALSE,TRUE
"0000100010001001100011011",5,5,3,FALSE,TRUE
"0000100010001001100011100",5,5,3,FALSE,TRUE
"0000100010001001100011101",5,5,3,FALSE,TRUE
"0000100010001001100011110",5,5,3,FALSE,TRUE
"0000100010001001100011111",5,5,2,FALSE,TRUE
"0000100010001001100111001",5,5,3,FALSE,FALSE
"0000100010001001100111010",5,5,3,FALSE,FALSE
"0000100010001001100111011",5,5,3,FALSE,TRUE
"0000100010001001100111100",5,5,3,FALSE,FALSE
"0000100010001001100111101",5,5,3,FALSE,TRUE
"0000100010001001100111110",5,5,3,FALSE,TRUE
"0000100010001001100111111",5,5,3,FALSE,TRUE
"0000100010001001101011010",5,5,3,FALSE,FALSE
"0000100010001001101011011",5,5,3,FALSE,TRUE
"0000100010001001101011100",5,5,3,FALSE,FALSE
"0000100010001001101011101",5,5,3,FALSE,TRUE
"0000100010001001101011110",5,5,3,FALSE,TRUE
"0000100010001001101011111",5,5,3,FALSE,TRUE
"0000100010001001101111011",5,5,3,FALSE,FALSE
"0000100010001001101111100",5,5,3,FALSE,TRUE
"0000100010001001101111101",5,5,3,FALSE,FALSE
"0000100010001001101111110",5,5,3,FALSE,FALSE
"0000100010001001101111111",5,5,3,FALSE,TRUE
"0000100010001001110011100",5,5,3,FALSE,FALSE
"0000100010001001110011101",5,5,3,FALSE,TRUE
"0000100010001001110011110",5,5,3,FALSE,TRUE
"0000100010001001110011111",5,5,3,FALSE,TRUE
"0000100010001001110111101",5,5,3,FALSE,FALSE
"0000100010001001110111110",5,5,3,FALSE,FALSE
"0000100010001001110111111",5,5,3,FALSE,TRUE
"0000100010001001111011110",5,5,3,FALSE,FALSE
"0000100010001001111011111",5,5,3,FALSE,TRUE
"0000100010001001111111111",5,5,3,FALSE,FALSE
"0000100010001010010111000",5,5,3,FALSE,FALSE
"0000100010001010010111001",5,5,3,FALSE,FALSE
"0000100010001010010111010",5,5,3,FALSE,FALSE
"0000100010001010010111011",5,5,3,FALSE,FALSE
"0000100010001010010111100",5,5,3,FALSE,FALSE
"0000100010001010010111101",5,5,3,FALSE,FALSE
"0000100010001010010111110",5,5,3,FALSE,FALSE
"0000100010001010010111111",5,5,3,FALSE,FALSE
"0000100010001010011011000",5,5,3,FALSE,FALSE
"0000100010001010011011001",5,5,3,FALSE,FALSE
"0000100010001010011011010",5,5,3,FALSE,FALSE
"0000100010001010011011011",5,5,3,FALSE,FALSE
"0000100010001010011011100",5,5,3,FALSE,FALSE
"0000100010001010011011101",5,5,3,FALSE,FALSE
"0000100010001010011011110",5,5,3,FALSE,FALSE
"0000100010001010011011111",5,5,3,FALSE,FALSE
"0000100010001010011111000",5,5,3,FALSE,TRUE
"0000100010001010011111001",5,5,3,FALSE,TRUE
"0000100010001010011111010",5,5,3,FALSE,TRUE
"0000100010001010011111011",5,5,3,FALSE,TRUE
"0000100010001010011111100",5,5,3,FALSE,TRUE
"0000100010001010011111101",5,5,3,FALSE,TRUE
"0000100010001010011111110",5,5,3,FALSE,TRUE
"0000100010001010011111111",5,5,3,FALSE,TRUE
"0000100010001010100010000",5,5,3,TRUE,TRUE
"0000100010001010100010001",5,5,3,TRUE,TRUE
"0000100010001010100010010",5,5,3,TRUE,TRUE
"0000100010001010100010011",5,5,3,TRUE,TRUE
"0000100010001010100010100",5,5,4,TRUE,TRUE
"0000100010001010100010101",5,5,3,TRUE,TRUE
"0000100010001010100010110",5,5,3,TRUE,TRUE
"0000100010001010100010111",5,5,3,TRUE,TRUE
"0000100010001010100011000",5,5,3,TRUE,TRUE
"0000100010001010100011001",5,5,3,TRUE,TRUE
"0000100010001010100011010",5,5,3,TRUE,TRUE
"0000100010001010100011011",5,5,3,TRUE,TRUE
"0000100010001010100011100",5,5,3,TRUE,TRUE
"0000100010001010100011101",5,5,3,TRUE,TRUE
"0000100010001010100011110",5,5,3,TRUE,TRUE
"0000100010001010100011111",5,5,3,TRUE,TRUE
"0000100010001010100110000",5,5,3,TRUE,TRUE
"0000100010001010100110001",5,5,3,TRUE,TRUE
"0000100010001010100110010",5,5,3,TRUE,TRUE
"0000100010001010100110011",5,5,3,TRUE,TRUE
"0000100010001010100110100",5,5,4,TRUE,TRUE
"0000100010001010100110101",5,5,3,TRUE,TRUE
"0000100010001010100110110",5,5,3,TRUE,TRUE
"0000100010001010100110111",5,5,3,TRUE,TRUE
"0000100010001010100111000",5,5,4,TRUE,TRUE
"0000100010001010100111001",5,5,3,TRUE,TRUE
"0000100010001010100111010",5,5,3,TRUE,TRUE
"0000100010001010100111011",5,5,3,TRUE,TRUE
"0000100010001010100111100",5,5,3,TRUE,TRUE
"0000100010001010100111101",5,5,3,TRUE,TRUE
"0000100010001010100111110",5,5,3,TRUE,TRUE
"0000100010001010100111111",5,5,3,TRUE,TRUE
"0000100010001010101010000",5,5,3,TRUE,TRUE
"0000100010001010101010001",5,5,3,TRUE,TRUE
"0000100010001010101010010",5,5,3,TRUE,TRUE
"0000100010001010101010011",5,5,3,TRUE,TRUE
"0000100010001010101010100",5,5,4,TRUE,TRUE
"0000100010001010101010101",5,5,3,TRUE,TRUE
"0000100010001010101010110",5,5,3,TRUE,TRUE
"0000100010001010101010111",5,5,3,TRUE,TRUE
"0000100010001010101011000",5,5,4,TRUE,TRUE
"0000100010001010101011001",5,5,3,TRUE,TRUE
"0000100010001010101011010",5,5,3,TRUE,TRUE
"0000100010001010101011011",5,5,3,TRUE,TRUE
"0000100010001010101011100",5,5,3,TRUE,TRUE
"0000100010001010101011101",5,5,3,TRUE,TRUE
"0000100010001010101011110",5,5,3,TRUE,TRUE
"0000100010001010101011111",5,5,3,TRUE,TRUE
"0000100010001010101110000",5,5,3,TRUE,TRUE
"0000100010001010101110001",5,5,3,TRUE,TRUE
"0000100010001010101110010",5,5,3,TRUE,TRUE
"0000100010001010101110011",5,5,3,TRUE,TRUE
"0000100010001010101110100",5,5,4,TRUE,TRUE
"0000100010001010101110101",5,5,3,TRUE,TRUE
"0000100010001010101110110",5,5,3,TRUE,TRUE
"0000100010001010101110111",5,5,3,TRUE,TRUE
"0000100010001010101111000",5,5,3,FALSE,TRUE
"0000100010001010101111001",5,5,4,TRUE,TRUE
"0000100010001010101111010",5,5,4,TRUE,TRUE
"0000100010001010101111011",5,5,3,TRUE,TRUE
"0000100010001010101111100",5,5,4,TRUE,TRUE
"0000100010001010101111101",5,5,3,TRUE,TRUE
"0000100010001010101111110",5,5,3,TRUE,TRUE
"0000100010001010101111111",5,5,3,TRUE,TRUE
"0000100010001010110010000",5,5,4,TRUE,TRUE
"0000100010001010110010001",5,5,4,TRUE,TRUE
"0000100010001010110010010",5,5,4,TRUE,TRUE
"0000100010001010110010011",5,5,4,TRUE,TRUE
"0000100010001010110010100",5,5,4,TRUE,TRUE
"0000100010001010110010101",5,5,4,TRUE,TRUE
"0000100010001010110010110",5,5,4,TRUE,TRUE
"0000100010001010110010111",5,5,4,TRUE,TRUE
"0000100010001010110011000",5,5,5,TRUE,TRUE
"0000100010001010110011001",5,5,4,TRUE,TRUE
"0000100010001010110011010",5,5,4,TRUE,TRUE
"0000100010001010110011011",5,5,4,TRUE,TRUE
"0000100010001010110011100",5,5,4,TRUE,TRUE
"0000100010001010110011101",5,5,4,TRUE,TRUE
"0000100010001010110011110",5,5,4,TRUE,TRUE
"0000100010001010110011111",5,5,4,TRUE,TRUE
"0000100010001010110110000",5,5,3,TRUE,TRUE
"0000100010001010110110001",5,5,3,TRUE,TRUE
"0000100010001010110110010",5,5,3,TRUE,TRUE
"0000100010001010110110011",5,5,3,TRUE,TRUE
"0000100010001010110110100",5,5,4,TRUE,TRUE
"0000100010001010110110101",5,5,3,TRUE,TRUE
"0000100010001010110110110",5,5,3,TRUE,TRUE
"0000100010001010110110111",5,5,3,TRUE,TRUE
"0000100010001010110111000",5,5,3,FALSE,TRUE
"0000100010001010110111001",5,5,4,TRUE,TRUE
"0000100010001010110111010",5,5,4,TRUE,TRUE
"0000100010001010110111011",5,5,3,TRUE,TRUE
"0000100010001010110111100",5,5,4,TRUE,TRUE
"0000100010001010110111101",5,5,3,TRUE,TRUE
"0000100010001010110111110",5,5,3,TRUE,TRUE
"0000100010001010110111111",5,5,3,TRUE,TRUE
"0000100010001010111010000",5,5,3,TRUE,TRUE
"0000100010001010111010001",5,5,3,TRUE,TRUE
"0000100010001010111010010",5,5,3,TRUE,TRUE
"0000100010001010111010011",5,5,3,TRUE,TRUE
"0000100010001010111010100",5,5,4,TRUE,TRUE
"0000100010001010111010101",5,5,3,TRUE,TRUE
"0000100010001010111010110",5,5,3,TRUE,TRUE
"0000100010001010111010111",5,5,3,TRUE,TRUE
"0000100010001010111011000",5,5,3,FALSE,TRUE
"0000100010001010111011001",5,5,4,TRUE,TRUE
"0000100010001010111011010",5,5,4,TRUE,TRUE
"0000100010001010111011011",5,5,3,TRUE,TRUE
"0000100010001010111011100",5,5,4,TRUE,TRUE
"0000100010001010111011101",5,5,3,TRUE,TRUE
"0000100010001010111011110",5,5,3,TRUE,TRUE
"0000100010001010111011111",5,5,3,TRUE,TRUE
"0000100010001010111110000",5,5,3,TRUE,TRUE
"0000100010001010111110001",5,5,3,TRUE,TRUE
"0000100010001010111110010",5,5,3,TRUE,TRUE
"0000100010001010111110011",5,5,3,TRUE,TRUE
"0000100010001010111110100",5,5,4,TRUE,TRUE
"0000100010001010111110101",5,5,3,TRUE,TRUE
"0000100010001010111110110",5,5,3,TRUE,TRUE
"0000100010001010111110111",5,5,3,TRUE,TRUE
"0000100010001010111111000",5,5,3,FALSE,TRUE
"0000100010001010111111001",5,5,3,FALSE,TRUE
"0000100010001010111111010",5,5,3,FALSE,TRUE
"0000100010001010111111011",5,5,4,TRUE,TRUE
"0000100010001010111111100",5,5,3,FALSE,TRUE
"0000100010001010111111101",5,5,4,TRUE,TRUE
"0000100010001010111111110",5,5,4,TRUE,TRUE
"0000100010001010111111111",5,5,3,TRUE,TRUE
"0000100010001011100011000",5,5,3,FALSE,FALSE
"0000100010001011100011001",5,5,3,FALSE,TRUE
"0000100010001011100011010",5,5,3,FALSE,TRUE
"0000100010001011100011011",5,5,3,FALSE,TRUE
"0000100010001011100011100",5,5,3,FALSE,TRUE
"0000100010001011100011101",5,5,3,FALSE,TRUE
"0000100010001011100011110",5,5,3,FALSE,TRUE
"0000100010001011100011111",5,5,3,FALSE,TRUE
"0000100010001011100111001",5,5,3,FALSE,FALSE
"0000100010001011100111010",5,5,3,FALSE,FALSE
"0000100010001011100111011",5,5,3,FALSE,TRUE
"0000100010001011100111100",5,5,3,FALSE,FALSE
"0000100010001011100111101",5,5,3,FALSE,TRUE
"0000100010001011100111110",5,5,3,FALSE,TRUE
"0000100010001011100111111",5,5,3,FALSE,TRUE
"0000100010001011101011010",5,5,3,FALSE,FALSE
"0000100010001011101011011",5,5,3,FALSE,TRUE
"0000100010001011101011100",5,5,3,FALSE,FALSE
"0000100010001011101011101",5,5,3,FALSE,TRUE
"0000100010001011101011110",5,5,3,FALSE,TRUE
"0000100010001011101011111",5,5,3,FALSE,TRUE
"0000100010001011101111011",5,5,3,FALSE,FALSE
"0000100010001011101111100",5,5,3,FALSE,TRUE
"0000100010001011101111101",5,5,3,FALSE,FALSE
"0000100010001011101111110",5,5,3,FALSE,FALSE
"0000100010001011101111111",5,5,3,FALSE,TRUE
"0000100010001011110011100",5,5,3,FALSE,FALSE
"0000100010001011110011101",5,5,3,FALSE,TRUE
"0000100010001011110011110",5,5,3,FALSE,TRUE
"0000100010001011110011111",5,5,3,FALSE,TRUE
"0000100010001011110111101",5,5,3,FALSE,FALSE
"0000100010001011110111110",5,5,3,FALSE,FALSE
"0000100010001011110111111",5,5,3,FALSE,TRUE
"0000100010001011111011110",5,5,3,FALSE,FALSE
"0000100010001011111011111",5,5,3,FALSE,TRUE
"0000100010001011111111111",5,5,3,FALSE,FALSE
"0000100010001100011011000",5,5,3,FALSE,FALSE
"0000100010001100011011001",5,5,3,FALSE,FALSE
"0000100010001100011011010",5,5,3,FALSE,FALSE
"0000100010001100011011011",5,5,3,FALSE,FALSE
"0000100010001100011011100",5,5,3,FALSE,FALSE
"0000100010001100011011101",5,5,3,FALSE,FALSE
"0000100010001100011011110",5,5,3,FALSE,FALSE
"0000100010001100011011111",5,5,3,FALSE,FALSE
"0000100010001100011111000",5,5,3,FALSE,TRUE
"0000100010001100011111001",5,5,3,FALSE,TRUE
"0000100010001100011111010",5,5,3,FALSE,TRUE
"0000100010001100011111011",5,5,3,FALSE,TRUE
"0000100010001100011111100",5,5,3,FALSE,TRUE
"0000100010001100011111101",5,5,3,FALSE,TRUE
"0000100010001100011111110",5,5,3,FALSE,TRUE
"0000100010001100011111111",5,5,3,FALSE,TRUE
"0000100010001100100010000",5,5,3,TRUE,TRUE
"0000100010001100100010001",5,5,3,TRUE,TRUE
"0000100010001100100010010",5,5,3,TRUE,TRUE
"0000100010001100100010011",5,5,3,TRUE,TRUE
"0000100010001100100010100",5,5,4,TRUE,TRUE
"0000100010001100100010101",5,5,3,TRUE,TRUE
"0000100010001100100010110",5,5,3,TRUE,TRUE
"0000100010001100100010111",5,5,3,TRUE,TRUE
"0000100010001100100011000",5,5,3,TRUE,TRUE
"0000100010001100100011001",5,5,3,TRUE,TRUE
"0000100010001100100011010",5,5,3,TRUE,TRUE
"0000100010001100100011011",5,5,3,TRUE,TRUE
"0000100010001100100011100",5,5,3,TRUE,TRUE
"0000100010001100100011101",5,5,3,TRUE,TRUE
"0000100010001100100011110",5,5,3,TRUE,TRUE
"0000100010001100100011111",5,5,3,TRUE,TRUE
"0000100010001100100110000",5,5,3,TRUE,TRUE
"0000100010001100100110001",5,5,3,TRUE,TRUE
"0000100010001100100110010",5,5,3,TRUE,TRUE
"0000100010001100100110011",5,5,3,TRUE,TRUE
"0000100010001100100110100",5,5,4,TRUE,TRUE
"0000100010001100100110101",5,5,3,TRUE,TRUE
"0000100010001100100110110",5,5,3,TRUE,TRUE
"0000100010001100100110111",5,5,3,TRUE,TRUE
"0000100010001100100111000",5,5,4,TRUE,TRUE
"0000100010001100100111001",5,5,3,TRUE,TRUE
"0000100010001100100111010",5,5,3,TRUE,TRUE
"0000100010001100100111011",5,5,3,TRUE,TRUE
"0000100010001100100111100",5,5,3,TRUE,TRUE
"0000100010001100100111101",5,5,3,TRUE,TRUE
"0000100010001100100111110",5,5,3,TRUE,TRUE
"0000100010001100100111111",5,5,3,TRUE,TRUE
"0000100010001100101010000",5,5,3,TRUE,TRUE
"0000100010001100101010001",5,5,3,TRUE,TRUE
"0000100010001100101010010",5,5,3,TRUE,TRUE
"0000100010001100101010011",5,5,3,TRUE,TRUE
"0000100010001100101010100",5,5,4,TRUE,TRUE
"0000100010001100101010101",5,5,3,TRUE,TRUE
"0000100010001100101010110",5,5,3,TRUE,TRUE
"0000100010001100101010111",5,5,3,TRUE,TRUE
"0000100010001100101011000",5,5,4,TRUE,TRUE
"0000100010001100101011001",5,5,3,TRUE,TRUE
"0000100010001100101011010",5,5,3,TRUE,TRUE
"0000100010001100101011011",5,5,3,TRUE,TRUE
"0000100010001100101011100",5,5,3,TRUE,TRUE
"0000100010001100101011101",5,5,3,TRUE,TRUE
"0000100010001100101011110",5,5,3,TRUE,TRUE
"0000100010001100101011111",5,5,3,TRUE,TRUE
"0000100010001100101110000",5,5,3,TRUE,TRUE
"0000100010001100101110001",5,5,3,TRUE,TRUE
"0000100010001100101110010",5,5,3,TRUE,TRUE
"0000100010001100101110011",5,5,3,TRUE,TRUE
"0000100010001100101110100",5,5,4,TRUE,TRUE
"0000100010001100101110101",5,5,3,TRUE,TRUE
"0000100010001100101110110",5,5,3,TRUE,TRUE
"0000100010001100101110111",5,5,3,TRUE,TRUE
"0000100010001100101111000",5,5,3,FALSE,TRUE
"0000100010001100101111001",5,5,4,TRUE,TRUE
"0000100010001100101111010",5,5,4,TRUE,TRUE
"0000100010001100101111011",5,5,3,TRUE,TRUE
"0000100010001100101111100",5,5,4,TRUE,TRUE
"0000100010001100101111101",5,5,3,TRUE,TRUE
"0000100010001100101111110",5,5,3,TRUE,TRUE
"0000100010001100101111111",5,5,3,TRUE,TRUE
"0000100010001100110010000",5,5,4,TRUE,TRUE
"0000100010001100110010001",5,5,4,TRUE,TRUE
"0000100010001100110010010",5,5,4,TRUE,TRUE
"0000100010001100110010011",5,5,4,TRUE,TRUE
"0000100010001100110010100",5,5,4,TRUE,TRUE
"0000100010001100110010101",5,5,4,TRUE,TRUE
"0000100010001100110010110",5,5,4,TRUE,TRUE
"0000100010001100110010111",5,5,4,TRUE,TRUE
"0000100010001100110011000",5,5,5,TRUE,TRUE
"0000100010001100110011001",5,5,4,TRUE,TRUE
"0000100010001100110011010",5,5,4,TRUE,TRUE
"0000100010001100110011011",5,5,4,TRUE,TRUE
"0000100010001100110011100",5,5,4,TRUE,TRUE
"0000100010001100110011101",5,5,4,TRUE,TRUE
"0000100010001100110011110",5,5,4,TRUE,TRUE
"0000100010001100110011111",5,5,4,TRUE,TRUE
"0000100010001100110110000",5,5,3,TRUE,TRUE
"0000100010001100110110001",5,5,3,TRUE,TRUE
"0000100010001100110110010",5,5,3,TRUE,TRUE
"0000100010001100110110011",5,5,3,TRUE,TRUE
"0000100010001100110110100",5,5,4,TRUE,TRUE
"0000100010001100110110101",5,5,3,TRUE,TRUE
"0000100010001100110110110",5,5,3,TRUE,TRUE
"0000100010001100110110111",5,5,3,TRUE,TRUE
"0000100010001100110111000",5,5,3,FALSE,TRUE
"0000100010001100110111001",5,5,4,TRUE,TRUE
"0000100010001100110111010",5,5,4,TRUE,TRUE
"0000100010001100110111011",5,5,3,TRUE,TRUE
"0000100010001100110111100",5,5,4,TRUE,TRUE
"0000100010001100110111101",5,5,3,TRUE,TRUE
"0000100010001100110111110",5,5,3,TRUE,TRUE
"0000100010001100110111111",5,5,3,TRUE,TRUE
"0000100010001100111010000",5,5,3,TRUE,TRUE
"0000100010001100111010001",5,5,3,TRUE,TRUE
"0000100010001100111010010",5,5,3,TRUE,TRUE
"0000100010001100111010011",5,5,3,TRUE,TRUE
"0000100010001100111010100",5,5,4,TRUE,TRUE
"0000100010001100111010101",5,5,3,TRUE,TRUE
"0000100010001100111010110",5,5,3,TRUE,TRUE
"0000100010001100111010111",5,5,3,TRUE,TRUE
"0000100010001100111011000",5,5,3,FALSE,TRUE
"0000100010001100111011001",5,5,4,TRUE,TRUE
"0000100010001100111011010",5,5,4,TRUE,TRUE
"0000100010001100111011011",5,5,3,TRUE,TRUE
"0000100010001100111011100",5,5,4,TRUE,TRUE
"0000100010001100111011101",5,5,3,TRUE,TRUE
"0000100010001100111011110",5,5,3,TRUE,TRUE
"0000100010001100111011111",5,5,3,TRUE,TRUE
"0000100010001100111110000",5,5,3,TRUE,TRUE
"0000100010001100111110001",5,5,3,TRUE,TRUE
"0000100010001100111110010",5,5,3,TRUE,TRUE
"0000100010001100111110011",5,5,3,TRUE,TRUE
"0000100010001100111110100",5,5,4,TRUE,TRUE
"0000100010001100111110101",5,5,3,TRUE,TRUE
"0000100010001100111110110",5,5,3,TRUE,TRUE
"0000100010001100111110111",5,5,3,TRUE,TRUE
"0000100010001100111111000",5,5,3,FALSE,TRUE
"0000100010001100111111001",5,5,3,FALSE,TRUE
"0000100010001100111111010",5,5,3,FALSE,TRUE
"0000100010001100111111011",5,5,4,TRUE,TRUE
"0000100010001100111111100",5,5,3,FALSE,TRUE
"0000100010001100111111101",5,5,4,TRUE,TRUE
"0000100010001100111111110",5,5,4,TRUE,TRUE
"0000100010001100111111111",5,5,3,TRUE,TRUE
"0000100010001101100011000",5,5,3,FALSE,FALSE
"0000100010001101100011001",5,5,3,FALSE,TRUE
"0000100010001101100011010",5,5,3,FALSE,TRUE
"0000100010001101100011011",5,5,3,FALSE,TRUE
"0000100010001101100011100",5,5,3,FALSE,TRUE
"0000100010001101100011101",5,5,3,FALSE,TRUE
"0000100010001101100011110",5,5,3,FALSE,TRUE
"0000100010001101100011111",5,5,3,FALSE,TRUE
"0000100010001101100111001",5,5,3,FALSE,FALSE
"0000100010001101100111010",5,5,3,FALSE,FALSE
"0000100010001101100111011",5,5,3,FALSE,TRUE
"0000100010001101100111100",5,5,3,FALSE,FALSE
"0000100010001101100111101",5,5,3,FALSE,TRUE
"0000100010001101100111110",5,5,3,FALSE,TRUE
"0000100010001101100111111",5,5,3,FALSE,TRUE
"0000100010001101101011010",5,5,3,FALSE,FALSE
"0000100010001101101011011",5,5,3,FALSE,TRUE
"0000100010001101101011100",5,5,3,FALSE,FALSE
"0000100010001101101011101",5,5,3,FALSE,TRUE
"0000100010001101101011110",5,5,3,FALSE,TRUE
"0000100010001101101011111",5,5,3,FALSE,TRUE
"0000100010001101101111011",5,5,3,FALSE,FALSE
"0000100010001101101111100",5,5,3,FALSE,TRUE
"0000100010001101101111101",5,5,3,FALSE,FALSE
"0000100010001101101111110",5,5,3,FALSE,FALSE
